sample_id,model,split,is_visually_confused,is_text_overwritten,trajectory_class,best_config,matched_grid_best_config
201-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
201-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
201-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
201-4,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
202-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
202-2,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
202-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
202-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
205-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
205-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
205-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
205-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
207-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
207-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
207-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
207-4,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
208-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
208-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
208-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
208-4,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
209-1,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
209-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
209-3,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
209-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
210-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
210-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
210-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
210-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
211-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
211-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
211-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
211-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
214-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
214-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
214-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
214-4,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
216-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
216-2,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
216-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
216-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
217-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
217-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
217-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
217-4,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
218-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
218-2,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
218-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
218-4,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
219-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
219-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
219-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
219-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
223-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
223-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
223-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
223-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
224-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
224-2,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
224-3,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
224-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
225-1,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
225-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
225-3,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
225-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
227-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
227-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
227-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
227-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
228-1,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
228-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
228-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
228-4,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
229-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
229-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
229-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
229-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
230-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
230-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
230-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
230-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
231-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
231-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
231-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
231-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
232-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
232-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
232-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
232-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
233-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
233-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
233-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
233-4,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
234-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
234-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
234-3,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
234-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
235-1,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
235-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
235-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
235-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
236-1,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
236-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
236-3,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
236-4,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
237-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
237-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
237-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
237-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
238-1,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
238-2,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
238-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
238-4,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
239-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
239-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
239-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
239-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
240-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
240-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
240-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
240-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
242-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
242-2,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
242-3,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
242-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
243-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
243-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
243-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
243-4,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
247-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
247-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
247-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
247-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
248-1,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
248-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
248-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
248-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
249-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
249-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
249-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
249-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
250-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
250-2,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
250-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
250-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
254-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
254-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
254-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
254-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
255-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
255-2,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
255-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
255-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
256-1,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
256-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
256-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
256-4,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
257-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
257-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
257-3,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
257-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
258-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
258-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
258-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
258-4,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
262-1,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
262-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
262-3,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
262-4,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
263-1,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
263-2,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
263-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
263-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
264-1,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
264-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
264-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
264-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
266-1,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
266-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
266-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
266-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
267-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
267-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
267-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
267-4,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
268-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
268-2,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
268-3,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
268-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
269-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
269-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
269-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
269-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
270-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
270-2,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
270-3,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
270-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
271-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
271-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
271-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
271-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
274-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
274-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
274-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
274-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
276-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
276-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
276-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
276-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
277-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
277-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
277-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
277-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
279-1,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
279-2,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
279-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
279-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
281-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
281-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
281-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
281-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
282-1,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
282-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
282-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
282-4,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
283-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
283-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
283-3,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
283-4,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
287-1,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
287-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
287-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
287-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
289-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
289-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
289-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
289-4,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
290-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
290-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
290-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
290-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
291-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
291-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
291-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
291-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
292-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
292-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
292-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
292-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
294-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
294-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
294-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
294-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
298-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
298-2,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
298-3,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
298-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
302-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
302-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
302-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
302-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
303-1,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
303-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
303-3,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
303-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
306-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
306-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
306-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
306-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
307-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
307-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
307-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
307-4,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
309-1,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
309-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
309-3,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
309-4,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
313-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
313-2,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
313-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
313-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
314-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
314-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
314-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
314-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
315-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
315-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
315-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
315-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
317-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
317-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
317-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
317-4,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
318-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
318-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
318-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
318-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
321-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
321-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
321-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
321-4,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
322-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
322-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
322-3,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
322-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
327-1,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
327-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
327-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
327-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
328-1,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
328-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
328-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
328-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
329-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
329-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
329-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
329-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
330-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
330-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
330-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
330-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
331-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
331-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
331-3,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
331-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
332-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
332-2,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
332-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
332-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
333-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
333-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
333-3,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
333-4,InternVL3-8B,V2_medium,0,0,always_correct,128f_input224,
334-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
334-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
334-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
334-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
335-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
335-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
335-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
335-4,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
336-1,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
336-2,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
336-3,InternVL3-8B,V2_medium,0,0,always_wrong,128f_input224,
